"city","country_code","hours_of_operation","latitude","location_name","location_type","locator_domain","longitude","page_url","phone","state","store_number","street_address","zip"
"Katwijk aan Zee","NL","<MISSING>","52.2049","Katwijk - Princestraat","JACK & JONES","jackjones.com","4.39515","https://www.jackjones.com/nl/en/stores","31713031230","<MISSING>","4152","Noordzeepassage123","2225 CD"
"Pessac","FR","<MISSING>","44.7848","Pessac","JACK & JONES","jackjones.com","-0.639413","https://www.jackjones.com/nl/en/stores","33556064058","<MISSING>","2838","Avenue Gustave Eiffel","33600"
"Arese (Mi)","IT","<MISSING>","45.5633","Milano - Arese","JACK & JONES","jackjones.com","9.05147","https://www.jackjones.com/nl/en/stores","39029382084","<MISSING>","4038","Via Luraghi11 CC Il Centro","20020"
"Leuven","BE","<MISSING>","50.8802","Leuven - Diestsestraat","JACK & JONES","jackjones.com","4.70369","https://www.jackjones.com/nl/en/stores","3216203901","<MISSING>","3587","Diestsestraat26","3000"
"Gummersbach","DE","<MISSING>","51.023","Gummersbach EKZ","JACK & JONES","jackjones.com","7.56182","https://www.jackjones.com/nl/en/stores","4922615499780","<MISSING>","3626","Steinmüllerallee5","51643"
"Gummersbach","DE","<MISSING>","51.027","Karstadt - CD1 - Fil.231 - Abt.241","JACK & JONES","jackjones.com","7.56356","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11373","Brückenstr.1","51643"
"Calw","DE","<MISSING>","48.7135","AWG Allg. Warenvetriebs GmbH","JACK & JONES","jackjones.com","8.74628","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11613","Stuttgarter Str.14","75365"
"Uden","NL","<MISSING>","51.6583","Uden - Sacramentsweg","JACK & JONES","jackjones.com","5.61562","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","5283","Sacramentsweg5","5401 GR"
"Elverum","NO","<MISSING>","60.8789","Elverum","JACK & JONES","jackjones.com","11.5665","https://www.jackjones.com/nl/en/stores","4762416141","<MISSING>","3102","Torggaten3","2408"
"Sint-Niklaas","BE","<MISSING>","51.1542","Sint-Niklaas - Waasland","JACK & JONES","jackjones.com","4.15408","https://www.jackjones.com/nl/en/stores","3237662051","<MISSING>","4123","Kapelstraat 100 unit11","9100"
"Carabanchel (Madrid)","ES","<MISSING>","40.3634","Madrid - Islazul","JACK & JONES","jackjones.com","-3.73686","https://www.jackjones.com/nl/en/stores","34915118608","<MISSING>","10320","Calle de la Calderilla 1 (salida 27 M-40)","28054"
"Alcorcón","ES","<MISSING>","40.3414","Madrid - X-Madrid","JACK & JONES","jackjones.com","-3.8465","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14818","Calle Copenhague,53","28922"
"Palma De Mallorca","ES","<MISSING>","39.5735","ECI BALEARES 293 - SUC. 0023","JACK & JONES","jackjones.com","2.65666","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","17469","Av.d'alexandre Rosello 12 A16","07002"
"Palma De Mallorca","ES","<MISSING>","39.5719","ECI BALEARES - SUC. 0023","JACK & JONES","jackjones.com","2.65429","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11480","Av.d'alexandre Rosello 12 A16","07002"
"Palma De Mallorca","ES","<MISSING>","39.5723","ECI JAIME III - SUC. 0923","JACK & JONES","jackjones.com","2.64436","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11506","Avinguda Jaime Iii,15","07012"
"Palma De Mallorca","ES","<MISSING>","39.551","Mallorca - Porto Pi","JACK & JONES","jackjones.com","2.62043","https://www.jackjones.com/nl/en/stores","34971403841","<MISSING>","4435","Av. Joan Miró154","07015"
"Rennes","FR","<MISSING>","48.0832","Rennes - Centre ALMA","JACK & JONES","jackjones.com","-1.67976","https://www.jackjones.com/nl/en/stores","33299343907","<MISSING>","11012","5 Rue du Bosphore","35200"
"Rennes","FR","<MISSING>","48.1137","Rennes - Le Bastard","JACK & JONES","jackjones.com","-1.67928","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","16746","26 Rue le Bastard","35000"
"Prato","IT","<MISSING>","43.8808","Prato - Via Garibaldi","JACK & JONES","jackjones.com","11.0992","https://www.jackjones.com/nl/en/stores","390574600246","<MISSING>","3348","Via Garibaldi 64 ang. Via Buonconti2","59100"
"Herning","DK","<MISSING>","56.1357","HerningCentret","JACK & JONES","jackjones.com","9.00125","https://www.jackjones.com/nl/en/stores","4596293280","<MISSING>","3785","Mercurvej 1B, st.43","7400"
"Rosemere","CA","<MISSING>","45.6303","Rosemere, QC - Place Rosemere","JACK & JONES","jackjones.com","-73.8202","https://www.jackjones.com/nl/en/stores","4504332590","<MISSING>","3301","401 Boulevard Labelle","J7A 3T2"
"Ljubljana","SI","<MISSING>","46.0504","Maxi Ljubljana","JACK & JONES","jackjones.com","14.5013","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14724","Trg Republike 1","1000"
"Oxford","GB","<MISSING>","51.7511","Oxford - Westgate","JACK & JONES","jackjones.com","-1.26178","https://www.jackjones.com/nl/en/stores","4401865670772","<MISSING>","5112","Castle Street","OX1 1NZ"
"Hamilton","CA","<MISSING>","43.2184","Hamilton Ontario - Limeridge Mall","JACK & JONES","jackjones.com","-79.8613","https://www.jackjones.com/nl/en/stores","9055757400","<MISSING>","3470","999 Upper Wentworth Street","L9A 4X5"
"Aurich","DE","<MISSING>","53.4694","Aurich","JACK & JONES","jackjones.com","7.48022","https://www.jackjones.com/nl/en/stores","4949416040847","<MISSING>","2612","Burgstraße22 .","26603"
"Bobenheim Roxheim","DE","<MISSING>","49.5819","MODEPARK RÖTHER GMBH - Bobenheim","JACK & JONES","jackjones.com","8.35262","https://www.jackjones.com/nl/en/stores","49062394090597","<MISSING>","11350","Südring1 , Im Globus","67240"
"Goslar","DE","<MISSING>","51.908","Karstadt - CD1 - Fil.142 - Abt.241","JACK & JONES","jackjones.com","10.4282","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11372","Rosentorstr.1","38640"
"Goslar","DE","<MISSING>","51.9068","Goslar","JACK & JONES","jackjones.com","10.4297","https://www.jackjones.com/nl/en/stores","495321317743","<MISSING>","2680","Breitestraße98","38640"
"Velbert","DE","<MISSING>","51.3402","Velbert - Stadt-Galerie","JACK & JONES","jackjones.com","7.04542","https://www.jackjones.com/nl/en/stores","4920518089970","<MISSING>","4558","Friedrichstr./ Corbygasse/ Kolpingstr.","42551"
"Bankstown","AU","<MISSING>","-33.9162","Myer - Bankstown","JACK & JONES","jackjones.com","151.038","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11214","Shop T.A01 Centro ","2200"
"Gjøvik","NO","<MISSING>","60.7999","Gjøvik","JACK & JONES","jackjones.com","10.6936","https://www.jackjones.com/nl/en/stores","4746858901","<MISSING>","10211","Jernbanesvingen6","2821"
"Göttingen","DE","<MISSING>","51.5355","Göttingen","JACK & JONES","jackjones.com","9.93467","https://www.jackjones.com/nl/en/stores","4955163440151","<MISSING>","5364","Weender Str.55","37073"
"Göttingen","DE","<MISSING>","51.5321","Karstadt - CD1 - Fil.141 - Abt.241","JACK & JONES","jackjones.com","9.93351","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11690","Groner Str. 43 -47","37073"
"Stjørdal","NO","<MISSING>","63.469","Stjørdal","JACK & JONES","jackjones.com","10.9243","https://www.jackjones.com/nl/en/stores","4774820351","<MISSING>","3111","Stokmoveien2","7500"
"Lemgo","DE","<MISSING>","52.0286","Lemgo","JACK & JONES","jackjones.com","8.90078","https://www.jackjones.com/nl/en/stores","495261770048","<MISSING>","2573","Mittelstrasse64 -66","32657"
"Gateshead","GB","<MISSING>","54.9572","Metro Centre","JACK & JONES","jackjones.com","-1.66926","https://www.jackjones.com/nl/en/stores","4401913006177","<MISSING>","3082","3 Redpath way","NE11 9YP"
"Alcala De Henares","ES","<MISSING>","40.4826","ECI ALCALA DE HENARES - SUC. 0440","JACK & JONES","jackjones.com","-3.39503","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11956","Avda. Juan Carlos I, S/n","28802"
"Berlin-Steglitz","DE","<MISSING>","52.4646","Karstadt - CD1 - Fil.089 - Abt.241","JACK & JONES","jackjones.com","13.3264","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11376","Schlossstr. 7 -10","12163"
"Enschede","NL","<MISSING>","52.2186","Enschede - Heekplein","JACK & JONES","jackjones.com","6.89757","https://www.jackjones.com/nl/en/stores","31533030127","<MISSING>","4099","H.J. van Heekplein52","7511 HN"
"Neunkirchen","DE","<MISSING>","49.347","Neunkirchen 2","JACK & JONES","jackjones.com","7.17446","https://www.jackjones.com/nl/en/stores","4968219319910","<MISSING>","10274","Stummplatz1","66538"
"Neunkirchen","DE","<MISSING>","49.3477","Kaufhof - CD1 - Fil. 548 - Abt. 241","JACK & JONES","jackjones.com","7.17426","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15031","Stummstr.3 -9","66538"
"Piteå","SE","<MISSING>","65.3159","Piteå","JACK & JONES","jackjones.com","21.4818","https://www.jackjones.com/nl/en/stores","46911400111","<MISSING>","2607","Hamngatan42","941 33"
"Lille","FR","<MISSING>","50.6373","Lille - CC Euralille","JACK & JONES","jackjones.com","3.0748","https://www.jackjones.com/nl/en/stores","33328523001","<MISSING>","4599","100 Avenue Willy Brandt","59777"
"Frejus","FR","<MISSING>","43.4242","Frejus","JACK & JONES","jackjones.com","6.73489","https://www.jackjones.com/nl/en/stores","33494546350","<MISSING>","3495","480 Avenue Eugene Joly","83600"
"Marcon (Ve)","IT","<MISSING>","45.5445","Marcon - Valecenter","JACK & JONES","jackjones.com","12.3046","https://www.jackjones.com/nl/en/stores","390414567446","<MISSING>","3319","Via E. Mattei1 /C","30020"
"Kempten","DE","<MISSING>","47.7253","Kempten","JACK & JONES","jackjones.com","10.3155","https://www.jackjones.com/nl/en/stores","498312006707","<MISSING>","2589","Fischerstraße15","87435"
"Kempten","DE","<MISSING>","47.7482","MODEPARK RÖTHER GMBH - KEMPTEN","JACK & JONES","jackjones.com","10.3217","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11867","Ursulasrieder Str.6","87437"
"Kempten","DE","<MISSING>","47.7203","Kempten - Forum Allgäu","JACK & JONES","jackjones.com","10.316","https://www.jackjones.com/nl/en/stores","4983154095200","<MISSING>","4175","August- Fischer- Platz1","87435"
"Marghera (Ve)","IT","<MISSING>","45.4592","Marghera Nave de Vero","JACK & JONES","jackjones.com","12.2134","https://www.jackjones.com/nl/en/stores","39041927281","<MISSING>","3859","Via Pietro Arduino,20","30175"
"Amstelveen","NL","<MISSING>","52.2944","BESTSELLER Showroom - Amstelveen","JACK & JONES","jackjones.com","4.88171","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15972","Krijgsman 15 -18","1186 DM"
"Badajoz","ES","<MISSING>","38.8841","Badajoz - El Faro","JACK & JONES","jackjones.com","-7.02274","https://www.jackjones.com/nl/en/stores","34924266791","<MISSING>","10753","CC El Faro de la Guadiana, Avenida de Elvas s/n Local L 51-55b","06006"
"Badajoz","ES","<MISSING>","38.8733","ECI BADAJOZ - SUC. 0097","JACK & JONES","jackjones.com","-6.97511","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11477","Plaza Conquistadores, s/n","06005"
"Swords","IE","<MISSING>","53.4543","Swords","JACK & JONES","jackjones.com","-6.21906","https://www.jackjones.com/nl/en/stores","35318401806","<MISSING>","10050","Unit4 The Pavillion shopping centre","K67 VW92"
"Ried im Innkreis","AT","<MISSING>","48.2066","Ried im Innkreis - Weberzeile Ried","JACK & JONES","jackjones.com","13.4852","https://www.jackjones.com/nl/en/stores","43775285912","<MISSING>","5370","Weberzeile1","4910"
"Mering","DE","<MISSING>","48.2739","AWG ALLGEMEINE WARENVERTRIEBS- GMBH","JACK & JONES","jackjones.com","10.9765","https://www.jackjones.com/nl/en/stores","490702497140","<MISSING>","11628","Hertzstr.2","86415"
"Offenburg","DE","<MISSING>","48.4701","Karstadt - CD1 - Fil.317 - Abt.241","JACK & JONES","jackjones.com","7.94624","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11681","Lindenplatz3","77652"
"Offenburg","DE","<MISSING>","48.4722","Offenburg - Rée Carré","JACK & JONES","jackjones.com","7.94439","https://www.jackjones.com/nl/en/stores","49078197021980","<MISSING>","5157","Gustav-Ree-Anlage1","77652"
"Aberdeen","GB","<MISSING>","57.1437","Aberdeen - Union Square","JACK & JONES","jackjones.com","-2.09745","https://www.jackjones.com/nl/en/stores","441224252420","<MISSING>","3636","14 Lower Level Mall, Union Square","AB11 5PN"
"Santander","ES","<MISSING>","43.4399","ECI SANTANDER - SUC. 0995","JACK & JONES","jackjones.com","-3.84492","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11938","Nueva Montaña S/n","39011"
"Santander","ES","<MISSING>","43.4402","ECI SANTANDER 992 - SUC. 0995","JACK & JONES","jackjones.com","-3.8391","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15584","Nueva Montaña s/n","39011"
"Mataró","ES","<MISSING>","41.5549","Mataró - Mataró Parc","JACK & JONES","jackjones.com","2.43463","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","5362","C/ Estrarburgo, 5","08304"
"Leganes","ES","<MISSING>","40.3403","Madrid - Parque Sur","JACK & JONES","jackjones.com","-3.73277","https://www.jackjones.com/nl/en/stores","34916802165","<MISSING>","10123","Shopping Centre Parquesur","28918"
"Leganes","ES","<MISSING>","40.3358","ECI PARQUESUR - SUCURSAL 916","JACK & JONES","jackjones.com","-3.72452","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11520","Carretera De Toledo, Km.9","28916"
"Leganes","ES","<MISSING>","40.3009","ECI ARROYOSUR - SUC. 0866","JACK & JONES","jackjones.com","-3.77628","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11807","Primavera,1","28914"
"Brehna","DE","<MISSING>","51.554","Halle Leipzig - The Style Outlets","JACK & JONES","jackjones.com","12.1927","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","5201","Thiemendorfer Mark1","06796"
"Nijmegen","NL","<MISSING>","51.8457","Nijmegen","JACK & JONES","jackjones.com","5.86616","https://www.jackjones.com/nl/en/stores","31243889120","<MISSING>","5067","Marikenstraat13 -15","6511 PX"
"Casamassima (Ba)","IT","<MISSING>","40.9676","Coin Bari Casamassima 570","JACK & JONES","jackjones.com","16.9243","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12923","Via Noicattaro2","70010"
"Lulea","SE","<MISSING>","65.5839","Luleå - Smedjan","JACK & JONES","jackjones.com","22.1531","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","5004","Storgatan36 -38","972 31"
"Vantaa","FI","<MISSING>","60.2923","Vantaa - Jumbo","JACK & JONES","jackjones.com","24.9646","https://www.jackjones.com/nl/en/stores","358401251607","<MISSING>","3691","Valuuttakatu3","01510"
"Vantaa","FI","<MISSING>","60.2913","Stockmann Jumbo","JACK & JONES","jackjones.com","24.9653","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12156","nportinkatu3","01510"
"Repentigny","CA","<MISSING>","45.7418","Repentigny - Galeries Rive Nord","JACK & JONES","jackjones.com","-73.4588","https://www.jackjones.com/nl/en/stores","4506543705","<MISSING>","3650","100 Boulevard Brien","J6A 5N4"
"Utrecht","NL","<MISSING>","52.0916","Utrecht - Hoog Catharijne","JACK & JONES","jackjones.com","5.11359","https://www.jackjones.com/nl/en/stores","31303074039","<MISSING>","4312","Clarenburg Plateau11","3511 WJ"
"Utrecht","NL","<MISSING>","52.0982","Utrecht - Leidsche Rijn","JACK & JONES","jackjones.com","5.06436","https://www.jackjones.com/nl/en/stores","31303072240","<MISSING>","4467","Praagpromenade2","3541 CP"
"Utrecht","NL","<MISSING>","52.0911","Utrecht - Lange Elisabethstraat","JACK & JONES","jackjones.com","5.11603","https://www.jackjones.com/nl/en/stores","31302328340","<MISSING>","4850","Lange Elisabethstraat10","3511 JC"
"München","DE","<MISSING>","48.1386","München - Neuhauser","JACK & JONES","jackjones.com","11.5678","https://www.jackjones.com/nl/en/stores","4908924223455","<MISSING>","5402","Neuhauser Str.39","80331"
"München","DE","<MISSING>","48.1405","Karstadt - CD1 - Fil.041 - Abt.241","JACK & JONES","jackjones.com","11.5618","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11366","Bahnhofplatz7","80335"
"München","DE","<MISSING>","48.1373","München - Kaufingerstrasse","JACK & JONES","jackjones.com","11.5729","https://www.jackjones.com/nl/en/stores","498923000068","<MISSING>","2777","Kaufingerstr.9","80331"
"München","DE","<MISSING>","48.1832","Kaufhof - CD1 - Fil. 516 - Abt. 241","JACK & JONES","jackjones.com","11.5319","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14995","Pelkovenstr.155","80992"
"München","DE","<MISSING>","48.1595","Karstadt - CD1 - Fil.172 - Abt.241","JACK & JONES","jackjones.com","11.5621","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11673","Schleißheimer Str.93","80797"
"München","DE","<MISSING>","48.137","THEO WORMLAND - MÜNCHEN FIL. 04","JACK & JONES","jackjones.com","11.5748","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12768","Marienplatz28","80331"
"München","DE","<MISSING>","48.1524","Kaufhof - CD1 - Fil. 593 - Abt. 241","JACK & JONES","jackjones.com","11.5324","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14996","Pötschnerstr.5","80634"
"München","DE","<MISSING>","48.1893","BESTSELLER showroom - München","JACK & JONES","jackjones.com","11.5854","https://www.jackjones.com/nl/en/stores","49893582816","<MISSING>","15679","Ingolstädter Strasse40","80807"
"München","DE","<MISSING>","48.1365","München - Forum Schwanthalerhöhe","JACK & JONES","jackjones.com","11.5469","https://www.jackjones.com/nl/en/stores","498993922650","<MISSING>","4534","Theresienhöhe5","80339"
"München","DE","<MISSING>","48.1371","Kaufhof - CD1 - Fil. 414 - Abt. 241","JACK & JONES","jackjones.com","11.5741","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15049","Kaufinger Str.1 -5","80331"
"München","DE","<MISSING>","48.1323","München Riem Arcarden","JACK & JONES","jackjones.com","11.6925","https://www.jackjones.com/nl/en/stores","498943748851","<MISSING>","4588","Willy-Brandt-Platz5","81829"
"München","DE","<MISSING>","48.1834","München - OEZ Olympia Einkaufszentrum","JACK & JONES","jackjones.com","11.5326","https://www.jackjones.com/nl/en/stores","498915987071","<MISSING>","4590","Hanauer Strasse68","80993"
"München","DE","<MISSING>","48.1491","München - Pasing","JACK & JONES","jackjones.com","11.4617","https://www.jackjones.com/nl/en/stores","498982073810","<MISSING>","2756","Josef-Felder-Straße53","81241"
"München","DE","<MISSING>","48.1388","Kaufhof - CD1 - Fil. 326 - Abt. 241","JACK & JONES","jackjones.com","11.5645","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15016","Karlsplatz21 -24","80335"
